id,systemcodenumber,capacity,latitude,longitude,occupancy,vehicletype,trafficconditionnearby,queuelength,isspecialday,lastupdateddate,lastupdatedtime,timestamp,vehicle_weight,occupancy_rate,baseline_price,raw_demand,norm_demand,demand_price,competitive_price,reroute
10117,Others-CCCPS105a,2009,26.14747299,91.72804914,1914,bike,0.0,3,0,26-11-2016,15:28:00,2025-01-01 08:30:00,0.5,0.9527127924340468,20.0,3.9054255848680937,0.299584853287602,12.396678826300816,12.324824519882966,False
10135,Others-CCCPS105a,2009,26.14747299,91.72804914,1526,car,0.0,4,1,27-11-2016,15:32:00,2025-01-01 08:30:00,1.0,0.759581881533101,20.0,6.019163763066202,0.48764188506950396,13.901135080556033,12.324824519882966,False
10153,Others-CCCPS105a,2009,26.14747299,91.72804914,1059,car,0.0,2,0,28-11-2016,15:41:00,2025-01-01 08:30:00,1.0,0.5271279243404678,20.0,3.0542558486809357,0.2238571894828092,11.790857515862474,12.324824519882966,False
10171,Others-CCCPS105a,2009,26.14747299,91.72804914,1322,car,0.0,3,0,29-11-2016,15:28:00,2025-01-01 08:30:00,1.0,0.658038825286212,20.0,3.8160776505724243,0.2916356628472743,12.333085302778194,12.324824519882966,False
10189,Others-CCCPS105a,2009,26.14747299,91.72804914,1325,bike,0.0,4,0,30-11-2016,15:28:00,2025-01-01 08:30:00,0.5,0.6595321055251369,20.0,3.8190642110502737,0.29190137394834376,12.335210991586752,12.324824519882966,False
10207,Others-CCCPS105a,2009,26.14747299,91.72804914,1466,car,0.0,2,0,01-12-2016,15:25:00,2025-01-01 08:30:00,1.0,0.7297162767546043,20.0,3.4594325535092088,0.259905328861231,12.079242630889848,12.324824519882966,False
10225,Others-CCCPS105a,2009,26.14747299,91.72804914,1305,car,0.0,4,0,02-12-2016,15:31:00,2025-01-01 08:30:00,1.0,0.6495769039323046,20.0,4.299153807864609,0.33461443344525754,12.67691546756206,12.324824519882966,False
10243,Others-CCCPS105a,2009,26.14747299,91.72804914,1179,car,0.0,5,1,05-12-2016,15:29:00,2025-01-01 08:30:00,1.0,0.5868591338974615,20.0,6.173718267794923,0.5013924345498479,14.011139476398784,12.324824519882966,False
10261,Others-CCCPS105a,2009,26.14747299,91.72804914,1262,car,0.0,3,0,06-12-2016,15:29:00,2025-01-01 08:30:00,1.0,0.6281732205077153,20.0,3.7563464410154306,0.28632144082588534,12.290571526607083,12.324824519882966,False
10279,Others-CCCPS105a,2009,26.14747299,91.72804914,1360,car,0.0,3,0,07-12-2016,15:32:00,2025-01-01 08:30:00,1.0,0.6769537083125934,20.0,3.8539074166251868,0.29500133679415397,12.360010694353232,12.324824519882966,False
10297,Others-CCCPS105a,2009,26.14747299,91.72804914,1493,car,0.0,3,0,08-12-2016,15:26:00,2025-01-01 08:30:00,1.0,0.7431557989049278,20.0,3.9863115978098556,0.30678119560823286,12.454249564865862,12.324824519882966,False
10315,Others-CCCPS105a,2009,26.14747299,91.72804914,1306,truck,0.0,3,0,09-12-2016,15:29:00,2025-01-01 08:30:00,1.5,0.6500746640119462,20.0,4.300149328023893,0.3347030038122807,12.677624030498244,12.324824519882966,False
10333,Others-CCCPS105a,2009,26.14747299,91.72804914,1586,cycle,0.0,3,0,10-12-2016,15:25:00,2025-01-01 08:30:00,1.0,0.7894474863115978,20.0,4.078894972623195,0.3150182397413857,12.520145917931087,12.324824519882966,False
10351,Others-CCCPS105a,2009,26.14747299,91.72804914,1600,bike,0.0,4,1,11-12-2016,15:25:00,2025-01-01 08:30:00,0.5,0.7964161274265804,20.0,5.59283225485316,0.4497116253918402,13.59769300313472,12.324824519882966,False
10369,Others-CCCPS105a,2009,26.14747299,91.72804914,1314,car,0.0,4,0,12-12-2016,15:29:00,2025-01-01 08:30:00,1.0,0.6540567446490791,20.0,4.308113489298158,0.33541156674846584,12.683292533987727,12.324824519882966,False
10387,Others-CCCPS105a,2009,26.14747299,91.72804914,1197,car,0.0,2,0,13-12-2016,16:02:00,2025-01-01 08:30:00,1.0,0.5958188153310104,20.0,3.191637630662021,0.23607990013200383,11.88863920105603,12.324824519882966,False
10405,Others-CCCPS105a,2009,26.14747299,91.72804914,1298,truck,0.0,3,0,14-12-2016,16:30:00,2025-01-01 08:30:00,1.5,0.6460925833748133,20.0,4.2921851667496265,0.3339944408760955,12.671955527008764,12.324824519882966,False
10423,Others-CCCPS105a,2009,26.14747299,91.72804914,1399,car,0.0,2,0,15-12-2016,16:30:00,2025-01-01 08:30:00,1.0,0.6963663514186162,20.0,3.3927327028372325,0.25397111427068003,12.031768914165442,12.324824519882966,False
10441,Others-CCCPS105a,2009,26.14747299,91.72804914,1194,car,0.0,2,0,16-12-2016,16:30:00,2025-01-01 08:30:00,1.0,0.5943255350920856,20.0,3.1886510701841715,0.2358141890309344,11.886513512247475,12.324824519882966,False
10459,Others-CCCPS105a,2009,26.14747299,91.72804914,1552,car,0.0,3,0,17-12-2016,16:30:00,2025-01-01 08:30:00,1.0,0.772523643603783,20.0,4.0450472872075665,0.3120068472625987,12.496054778100788,12.324824519882966,False
10477,Others-CCCPS105a,2009,26.14747299,91.72804914,1263,car,0.0,4,1,18-12-2016,16:30:00,2025-01-01 08:30:00,1.0,0.6286709805873569,20.0,5.757341961174713,0.46434787854241566,13.714783028339326,12.324824519882966,False
10495,Others-CCCPS105a,2009,26.14747299,91.72804914,1345,bike,0.0,2,0,19-12-2016,16:30:00,2025-01-01 08:30:00,0.5,0.6694873071179691,20.0,2.838974614235938,0.20470384761405314,11.637630780912424,12.324824519882966,False
10513,Others-CCCPS119a,2803,26.14754061,91.72797041,406,truck,0.0,2,0,04-10-2016,16:31:00,2025-01-01 08:30:00,1.5,0.1448448091330717,20.0,2.7896896182661433,0.20031901407645597,11.602552112611647,12.63602874892147,False
10531,Others-CCCPS119a,2803,26.14754061,91.72797041,390,car,0.0,2,0,05-10-2016,16:30:00,2025-01-01 08:30:00,1.0,0.13913663931501963,20.0,2.2782732786300395,0.1548188476751862,11.23855078140149,12.63602874892147,False
10549,Others-CCCPS119a,2803,26.14754061,91.72797041,397,truck,0.0,2,0,06-10-2016,16:30:00,2025-01-01 08:30:00,1.5,0.1416339636104174,20.0,2.7832679272208347,0.19974768307176616,11.59798146457413,12.63602874892147,False
10567,Others-CCCPS119a,2803,26.14754061,91.72797041,341,car,0.0,2,0,07-10-2016,16:30:00,2025-01-01 08:30:00,1.0,0.1216553692472351,20.0,2.24331073849447,0.15170826776076382,11.213666142086112,12.63602874892147,False
10585,Others-CCCPS119a,2803,26.14754061,91.72797041,537,car,0.0,2,0,08-10-2016,16:30:00,2025-01-01 08:30:00,1.0,0.19158044951837316,20.0,2.3831608990367465,0.16415058741845326,11.313204699347626,12.63602874892147,False
10603,Others-CCCPS119a,2803,26.14754061,91.72797041,328,cycle,0.0,2,1,09-10-2016,16:30:00,2025-01-01 08:30:00,1.0,0.11701748127006778,20.0,3.7340349625401354,0.2843364123772311,12.27469129901785,12.63602874892147,False
10621,Others-CCCPS119a,2803,26.14754061,91.72797041,381,car,0.0,2,0,10-10-2016,16:30:00,2025-01-01 08:30:00,1.0,0.13592579379236533,20.0,2.271851587584731,0.15424751667049638,11.233980133363971,12.63602874892147,False
10639,Others-CCCPS119a,2803,26.14754061,91.72797041,434,car,0.0,3,0,11-10-2016,16:26:00,2025-01-01 08:30:00,1.0,0.15483410631466285,20.0,2.809668212629326,0.20209648831326876,11.616771906506148,12.63602874892147,False
10657,Others-CCCPS119a,2803,26.14754061,91.72797041,483,car,0.0,2,0,12-10-2016,16:31:00,2025-01-01 08:30:00,1.0,0.17231537638244737,20.0,2.344630752764895,0.16072260139031433,11.285780811122514,12.63602874892147,False
10675,Others-CCCPS119a,2803,26.14754061,91.72797041,466,car,0.0,2,0,13-10-2016,16:31:00,2025-01-01 08:30:00,1.0,0.16625044595076705,20.0,2.332500891901534,0.15964342060367798,11.277147364829423,12.63602874892147,False
10693,Others-CCCPS119a,2803,26.14754061,91.72797041,411,truck,0.0,2,0,14-10-2016,16:34:00,2025-01-01 08:30:00,1.5,0.14662861220121298,20.0,2.793257224402426,0.20063642019017255,11.60509136152138,12.63602874892147,False
10711,Others-CCCPS119a,2803,26.14754061,91.72797041,474,car,0.0,3,0,15-10-2016,16:27:00,2025-01-01 08:30:00,1.0,0.16910453085979307,20.0,2.838209061719586,0.20463573722300127,11.63708589778401,12.63602874892147,False
10729,Others-CCCPS119a,2803,26.14754061,91.72797041,329,truck,0.0,2,1,16-10-2016,16:31:00,2025-01-01 08:30:00,1.5,0.11737424188369604,20.0,4.234748483767392,0.3288843604373512,12.63107488349881,12.63602874892147,False
10747,Others-CCCPS119a,2803,26.14754061,91.72797041,600,bike,0.0,2,0,17-10-2016,16:28:00,2025-01-01 08:30:00,0.5,0.21405636817695325,20.0,1.9281127363539066,0.12366543761390521,10.98932350091124,12.63602874892147,False
10765,Others-CCCPS119a,2803,26.14754061,91.72797041,621,car,0.0,2,0,18-10-2016,16:27:00,2025-01-01 08:30:00,1.0,0.22154834106314664,20.0,2.4430966821262934,0.16948301012889155,11.355864081031132,12.63602874892147,False
10783,Others-CCCPS119a,2803,26.14754061,91.72797041,659,truck,0.0,2,0,19-10-2016,16:25:00,2025-01-01 08:30:00,1.5,0.23510524438102035,20.0,2.9702104887620404,0.2163797634305142,11.731038107444114,12.63602874892147,False
10801,Others-CCCPS119a,2803,26.14754061,91.72797041,536,car,0.0,2,0,22-10-2016,16:26:00,2025-01-01 08:30:00,1.0,0.19122368890474492,20.0,2.38244737780949,0.16408710619570993,11.312696849565679,12.63602874892147,False
10819,Others-CCCPS119a,2803,26.14754061,91.72797041,391,truck,0.0,3,1,23-10-2016,16:26:00,2025-01-01 08:30:00,1.5,0.13949339992864787,20.0,4.778986799857296,0.3773046630848135,13.018437304678507,12.63602874892147,False
10837,Others-CCCPS119a,2803,26.14754061,91.72797041,377,car,0.0,2,0,24-10-2016,16:33:00,2025-01-01 08:30:00,1.0,0.1344987513378523,20.0,2.2689975026757043,0.15399359177952307,11.231948734236186,12.63602874892147,False
10855,Others-CCCPS119a,2803,26.14754061,91.72797041,545,bike,0.0,2,0,25-10-2016,16:29:00,2025-01-01 08:30:00,0.5,0.19443453442739922,20.0,1.8888690688547984,0.12017397036302295,10.961391762904185,12.63602874892147,False
10873,Others-CCCPS119a,2803,26.14754061,91.72797041,941,car,0.0,2,0,26-10-2016,16:32:00,2025-01-01 08:30:00,1.0,0.33571173742418836,20.0,2.6714234748483765,0.1897970014067518,11.518376011254015,12.63602874892147,False
10891,Others-CCCPS119a,2803,26.14754061,91.72797041,976,truck,0.0,2,0,27-10-2016,16:26:00,2025-01-01 08:30:00,1.5,0.3481983589011773,20.0,3.1963967178023545,0.23650331104014455,11.892026488321157,12.63602874892147,False
10909,Others-CCCPS119a,2803,26.14754061,91.72797041,963,car,0.0,2,0,28-10-2016,16:29:00,2025-01-01 08:30:00,1.0,0.34356047092401,20.0,2.68712094184802,0.1911935883071047,11.529548706456838,12.63602874892147,False
10927,Others-CCCPS119a,2803,26.14754061,91.72797041,1106,car,0.0,2,0,29-10-2016,16:26:00,2025-01-01 08:30:00,1.0,0.3945772386728505,20.0,2.789154477345701,0.2002714031593985,11.602171225275189,12.63602874892147,False
10945,Others-CCCPS119a,2803,26.14754061,91.72797041,1186,car,0.0,4,1,30-10-2016,15:32:00,2025-01-01 08:30:00,1.0,0.42311808776311094,20.0,5.346236175526222,0.4277722351657476,13.42217788132598,12.63602874892147,False
10963,Others-CCCPS119a,2803,26.14754061,91.72797041,301,car,0.0,2,0,31-10-2016,16:26:00,2025-01-01 08:30:00,1.0,0.10738494470210488,20.0,2.21476988940421,0.1491690188510313,11.193352150808252,12.63602874892147,False
10981,Others-CCCPS119a,2803,26.14754061,91.72797041,374,car,0.0,3,0,01-11-2016,16:33:00,2025-01-01 08:30:00,1.0,0.13342846949696754,20.0,2.766856938993935,0.19828761494866992,11.58630091958936,12.63602874892147,False
10999,Others-CCCPS119a,2803,26.14754061,91.72797041,450,car,0.0,2,0,02-11-2016,16:30:00,2025-01-01 08:30:00,1.0,0.16054227613271496,20.0,2.3210845522654298,0.15862772103978495,11.269021768318279,12.63602874892147,False
11017,Others-CCCPS119a,2803,26.14754061,91.72797041,437,car,0.0,2,0,03-11-2016,16:30:00,2025-01-01 08:30:00,1.0,0.15590438815554764,20.0,2.3118087763110955,0.1578024651441219,11.262419721152973,12.63602874892147,False
11035,Others-CCCPS119a,2803,26.14754061,91.72797041,428,truck,0.0,2,0,04-11-2016,16:26:00,2025-01-01 08:30:00,1.5,0.15269354263289334,20.0,2.805387085265787,0.2017156009768089,11.61372480781447,12.63602874892147,False
11053,Others-CCCPS119a,2803,26.14754061,91.72797041,352,car,0.0,2,0,05-11-2016,16:26:00,2025-01-01 08:30:00,1.0,0.12557973599714592,20.0,2.251159471994292,0.1524065612109403,11.219252489687523,12.63602874892147,False
11071,Others-CCCPS119a,2803,26.14754061,91.72797041,345,car,0.0,2,1,06-11-2016,16:26:00,2025-01-01 08:30:00,1.0,0.12308241170174812,20.0,3.7461648234034963,0.28541559316386744,12.283324745310939,12.63602874892147,False
11089,Others-CCCPS119a,2803,26.14754061,91.72797041,375,cycle,0.0,2,0,07-11-2016,16:33:00,2025-01-01 08:30:00,1.0,0.1337852301105958,20.0,2.2675704602211915,0.15386662933403647,11.230933034672292,12.63602874892147,False
11107,Others-CCCPS119a,2803,26.14754061,91.72797041,488,truck,0.0,2,0,08-11-2016,16:34:00,2025-01-01 08:30:00,1.5,0.17409917945058864,20.0,2.8481983589011772,0.20552447434140766,11.64419579473126,12.63602874892147,False
11125,Others-CCCPS119a,2803,26.14754061,91.72797041,438,bike,0.0,2,0,09-11-2016,16:34:00,2025-01-01 08:30:00,0.5,0.15626114876917588,20.0,1.8125222975383517,0.11338147952948842,10.907051836235908,12.63602874892147,False
11143,Others-CCCPS119a,2803,26.14754061,91.72797041,409,car,0.0,2,0,10-11-2016,16:27:00,2025-01-01 08:30:00,1.0,0.14591509097395647,20.0,2.2918301819479128,0.15602499090730912,11.248199927258472,12.63602874892147,False
11161,Others-CCCPS119a,2803,26.14754061,91.72797041,421,car,0.0,2,0,11-11-2016,16:34:00,2025-01-01 08:30:00,1.0,0.15019621833749555,20.0,2.300392436674991,0.15678676558022886,11.25429412464183,12.63602874892147,False
11179,Others-CCCPS119a,2803,26.14754061,91.72797041,421,bike,0.0,2,0,12-11-2016,16:34:00,2025-01-01 08:30:00,0.5,0.15019621833749555,20.0,1.800392436674991,0.11230229874285212,10.898418389942817,12.63602874892147,False
11197,Others-CCCPS119a,2803,26.14754061,91.72797041,283,bike,0.0,3,1,13-11-2016,16:27:00,2025-01-01 08:30:00,0.5,0.10096325365679629,20.0,3.7019265073135923,0.281479757353782,12.251838058830256,12.63602874892147,False
11215,Others-CCCPS119a,2803,26.14754061,91.72797041,385,cycle,0.0,2,0,14-11-2016,16:27:00,2025-01-01 08:30:00,1.0,0.13735283624687836,20.0,2.2747056724937567,0.1545014415614696,11.236011532491757,12.63602874892147,False
11233,Others-CCCPS119a,2803,26.14754061,91.72797041,459,car,0.0,3,0,15-11-2016,16:30:00,2025-01-01 08:30:00,1.0,0.16375312165536926,20.0,2.8275062433107383,0.20368351888185157,11.629468151054812,12.63602874892147,False
11251,Others-CCCPS119a,2803,26.14754061,91.72797041,445,car,0.0,2,0,16-11-2016,16:33:00,2025-01-01 08:30:00,1.0,0.15875847306457366,20.0,2.3175169461291474,0.15831031492606842,11.266482519408548,12.63602874892147,False
11269,Others-CCCPS119a,2803,26.14754061,91.72797041,467,car,0.0,3,0,17-11-2016,16:31:00,2025-01-01 08:30:00,1.0,0.1666072065643953,20.0,2.8332144131287906,0.20419136866379808,11.633530949310384,12.63602874892147,False
11287,Others-CCCPS119a,2803,26.14754061,91.72797041,529,car,0.0,2,0,18-11-2016,16:28:00,2025-01-01 08:30:00,1.0,0.18872636460934714,20.0,2.377452729218694,0.16364273763650672,11.309141901092055,12.63602874892147,False
11305,Others-CCCPS119a,2803,26.14754061,91.72797041,611,bike,0.0,2,0,19-11-2016,16:31:00,2025-01-01 08:30:00,0.5,0.21798073492686407,20.0,1.9359614698537282,0.12436373106408163,10.994909848512652,12.63602874892147,False
11323,Others-CCCPS119a,2803,26.14754061,91.72797041,1448,car,0.0,5,1,20-11-2016,16:31:00,2025-01-01 08:30:00,1.0,0.5165893685337138,20.0,6.033178737067428,0.48888878236187244,13.91111025889498,12.63602874892147,False
11341,Others-CCCPS119a,2803,26.14754061,91.72797041,467,car,0.0,2,0,21-11-2016,16:31:00,2025-01-01 08:30:00,1.0,0.1666072065643953,20.0,2.3332144131287906,0.1597069018264213,11.277655214611372,12.63602874892147,False
11359,Others-CCCPS119a,2803,26.14754061,91.72797041,458,car,0.0,2,0,22-11-2016,16:30:00,2025-01-01 08:30:00,1.0,0.163396361041741,20.0,2.326792722083482,0.1591355708217315,11.273084566573852,12.63602874892147,False
11377,Others-CCCPS119a,2803,26.14754061,91.72797041,495,car,0.0,2,0,23-11-2016,16:30:00,2025-01-01 08:30:00,1.0,0.17659650374598646,20.0,2.353193007491973,0.16148437606323407,11.291875008505873,12.63602874892147,False
11395,Others-CCCPS119a,2803,26.14754061,91.72797041,477,car,0.0,2,0,24-11-2016,16:31:00,2025-01-01 08:30:00,1.0,0.17017481270067786,20.0,2.340349625401356,0.16034171405385444,11.282733712430835,12.63602874892147,False
11413,Others-CCCPS119a,2803,26.14754061,91.72797041,495,truck,0.0,2,0,25-11-2016,16:27:00,2025-01-01 08:30:00,1.5,0.17659650374598646,20.0,2.853193007491973,0.20596884290061085,11.647750743204888,12.63602874892147,False
11431,Others-CCCPS119a,2803,26.14754061,91.72797041,753,car,0.0,2,0,26-11-2016,16:28:00,2025-01-01 08:30:00,1.0,0.26864074206207633,20.0,2.5372814841241524,0.17786253153100887,11.422900252248072,12.63602874892147,False
11449,Others-CCCPS119a,2803,26.14754061,91.72797041,1046,cycle,0.0,3,1,27-11-2016,16:32:00,2025-01-01 08:30:00,1.0,0.3731716018551552,20.0,4.74634320371031,0.3744003971443069,12.995203177154455,12.63602874892147,False
11467,Others-CCCPS119a,2803,26.14754061,91.72797041,488,car,0.0,2,0,28-11-2016,16:28:00,2025-01-01 08:30:00,1.0,0.17409917945058864,20.0,2.3481983589011772,0.16104000750403089,11.288320060032246,12.63602874892147,False
11485,Others-CCCPS119a,2803,26.14754061,91.72797041,498,car,0.0,2,0,29-11-2016,16:28:00,2025-01-01 08:30:00,1.0,0.1776667855868712,20.0,2.3553335711737424,0.16167481973146403,11.293398557851713,12.63602874892147,False
11503,Others-CCCPS119a,2803,26.14754061,91.72797041,559,car,0.0,2,0,30-11-2016,16:28:00,2025-01-01 08:30:00,1.0,0.1994291830181948,20.0,2.3988583660363894,0.1655471743188061,11.32437739455045,12.63602874892147,False
11521,Others-CCCPS119a,2803,26.14754061,91.72797041,510,car,0.0,1,0,01-12-2016,16:25:00,2025-01-01 08:30:00,1.0,0.18194791295041027,20.0,1.8638958259008205,0.11795212756700697,10.943617020536056,12.63602874892147,False
11539,Others-CCCPS119a,2803,26.14754061,91.72797041,629,car,0.0,3,0,02-12-2016,16:32:00,2025-01-01 08:30:00,1.0,0.22440242597217266,20.0,2.9488048519443453,0.21447532674821485,11.71580261398572,12.63602874892147,False
11557,Others-CCCPS119a,2803,26.14754061,91.72797041,441,car,0.0,3,1,05-12-2016,16:29:00,2025-01-01 08:30:00,1.0,0.15733143061006066,20.0,4.314662861220121,0.3359942573846023,12.687954059076818,12.63602874892147,False
11575,Others-CCCPS119a,2803,26.14754061,91.72797041,491,cycle,0.0,3,0,06-12-2016,16:29:00,2025-01-01 08:30:00,1.0,0.17516946129147343,20.0,2.8503389225829467,0.2057149180096376,11.6457193440771,12.63602874892147,False
11593,Others-CCCPS119a,2803,26.14754061,91.72797041,645,car,0.0,3,0,07-12-2016,16:32:00,2025-01-01 08:30:00,1.0,0.23011059579022475,20.0,2.9602211915804495,0.21549102631210784,11.723928210496863,12.63602874892147,False
11611,Others-CCCPS119a,2803,26.14754061,91.72797041,575,bike,0.0,3,0,08-12-2016,16:32:00,2025-01-01 08:30:00,0.5,0.20513735283624687,20.0,2.410274705672494,0.16656287388269916,11.332502991061592,12.63602874892147,False
11629,Others-CCCPS119a,2803,26.14754061,91.72797041,577,bike,0.0,3,0,09-12-2016,16:29:00,2025-01-01 08:30:00,0.5,0.2058508740635034,20.0,2.411701748127007,0.16668983632818576,11.333518690625485,12.63602874892147,False
11647,Others-CCCPS119a,2803,26.14754061,91.72797041,615,car,0.0,2,0,10-12-2016,16:25:00,2025-01-01 08:30:00,1.0,0.2194077773813771,20.0,2.438815554762754,0.16910212279243164,11.352816982339453,12.63602874892147,False
11665,Others-CCCPS119a,2803,26.14754061,91.72797041,613,truck,0.0,3,1,11-12-2016,16:25:00,2025-01-01 08:30:00,1.5,0.21869425615412058,20.0,4.937388512308241,0.391397494533829,13.131179956270632,12.63602874892147,False
11683,Others-CCCPS119a,2803,26.14754061,91.72797041,484,bike,0.0,2,0,12-12-2016,16:29:00,2025-01-01 08:30:00,0.5,0.17267213699607564,20.0,1.8453442739921513,0.11630161577568086,10.930412926205445,12.63602874892147,False
11701,Others-CCCPS119a,2803,26.14754061,91.72797041,287,car,0.0,2,0,14-12-2016,08:03:00,2025-01-01 08:30:00,1.0,0.10239029611130931,20.0,2.204780592222619,0.14828028173262495,11.186242253861,12.63602874892147,False
11719,Others-CCCPS119a,2803,26.14754061,91.72797041,302,car,0.0,3,0,15-12-2016,08:30:00,2025-01-01 08:30:00,1.0,0.10774170531573314,20.0,2.7154834106314665,0.19371696691115142,11.549735735289213,12.63602874892147,False
11737,Others-CCCPS119a,2803,26.14754061,91.72797041,266,car,0.0,2,0,16-12-2016,08:30:00,2025-01-01 08:30:00,1.0,0.09489832322511595,20.0,2.189796646450232,0.14694717605501534,11.175577408440123,12.63602874892147,False
11755,Others-CCCPS119a,2803,26.14754061,91.72797041,1010,car,0.0,3,0,17-12-2016,08:26:00,2025-01-01 08:30:00,1.0,0.360328219764538,20.0,3.220656439529076,0.23866167261341723,11.909293380907338,12.63602874892147,False
11773,Others-CCCPS119a,2803,26.14754061,91.72797041,1025,bike,0.0,4,1,18-12-2016,08:30:00,2025-01-01 08:30:00,0.5,0.36567962896896183,20.0,4.731359257937924,0.3730672914666973,12.98453833173358,12.63602874892147,False
11791,Others-CCCPS119a,2803,26.14754061,91.72797041,1025,car,0.0,3,0,19-12-2016,08:30:00,2025-01-01 08:30:00,1.0,0.36567962896896183,20.0,3.231359257937924,0.23961389095456692,11.916911127636535,12.63602874892147,False
11809,Others-CCCPS135a,3883,26.14749943,91.72800489,1467,bike,0.0,3,0,04-10-2016,08:25:00,2025-01-01 08:30:00,0.5,0.3778006695853721,20.0,2.7556013391707443,0.19728621623453094,11.578289729876248,13.042516983841544,False
11827,Others-CCCPS135a,3883,26.14749943,91.72800489,1599,car,0.0,2,0,05-10-2016,08:30:00,2025-01-01 08:30:00,1.0,0.41179500386299256,20.0,2.823590007725985,0.20333509557785695,11.626680764622856,13.042516983841544,False
11845,Others-CCCPS135a,3883,26.14749943,91.72800489,1561,car,0.0,2,0,06-10-2016,08:30:00,2025-01-01 08:30:00,1.0,0.40200875611640485,20.0,2.80401751223281,0.20159375152447523,11.612750012195804,13.042516983841544,False
11863,Others-CCCPS135a,3883,26.14749943,91.72800489,1409,bike,0.0,3,0,07-10-2016,08:30:00,2025-01-01 08:30:00,0.5,0.3628637651300541,20.0,2.7257275302601083,0.1946283753109483,11.557027002487587,13.042516983841544,False
11881,Others-CCCPS135a,3883,26.14749943,91.72800489,577,cycle,0.0,2,0,08-10-2016,08:30:00,2025-01-01 08:30:00,1.0,0.14859644604687097,20.0,2.297192892093742,0.15650210551059032,11.252016844084721,13.042516983841544,False
11899,Others-CCCPS135a,3883,26.14749943,91.72800489,530,cycle,0.0,3,1,09-10-2016,08:30:00,2025-01-01 08:30:00,1.0,0.13649240278135463,20.0,4.272984805562709,0.3322862052151253,12.658289641721003,13.042516983841544,False
11917,Others-CCCPS135a,3883,26.14749943,91.72800489,1424,car,0.0,3,0,10-10-2016,08:30:00,2025-01-01 08:30:00,1.0,0.36672675766160184,20.0,3.2334535153232036,0.23980021480097574,11.918401718407807,13.042516983841544,False
11935,Others-CCCPS135a,3883,26.14749943,91.72800489,1524,car,0.0,3,0,11-10-2016,08:30:00,2025-01-01 08:30:00,1.0,0.39248004120525365,20.0,3.284960082410507,0.2443826991519803,11.955061593215843,13.042516983841544,False
11953,Others-CCCPS135a,3883,26.14749943,91.72800489,1612,bike,0.0,1,0,12-10-2016,08:31:00,2025-01-01 08:30:00,0.5,0.41514293072366726,20.0,1.8302858614473345,0.11496188486873397,10.919695078949871,13.042516983841544,False
11971,Others-CCCPS135a,3883,26.14749943,91.72800489,1591,car,0.0,2,0,13-10-2016,08:31:00,2025-01-01 08:30:00,1.0,0.4097347411795004,20.0,2.8194694823590005,0.20296849682977655,11.623747974638212,13.042516983841544,False
11989,Others-CCCPS135a,3883,26.14749943,91.72800489,1407,cycle,0.0,3,0,14-10-2016,08:27:00,2025-01-01 08:30:00,1.0,0.362348699459181,20.0,3.2246973989183623,0.239021192461305,11.91216953969044,13.042516983841544,False
12007,Others-CCCPS135a,3883,26.14749943,91.72800489,602,bike,0.0,2,0,15-10-2016,08:34:00,2025-01-01 08:30:00,0.5,0.15503476693278392,20.0,1.810069533865568,0.1131632597609647,10.905306078087717,13.042516983841544,False
12025,Others-CCCPS135a,3883,26.14749943,91.72800489,608,bike,0.0,3,1,16-10-2016,08:27:00,2025-01-01 08:30:00,0.5,0.15657996394540305,20.0,3.813159927890806,0.2913760761715321,12.331008609372258,13.042516983841544,False
12043,Others-CCCPS135a,3883,26.14749943,91.72800489,1365,car,0.0,3,0,17-10-2016,08:27:00,2025-01-01 08:30:00,1.0,0.3515323203708473,20.0,3.2030646407416947,0.23709654903388308,11.896772392271064,13.042516983841544,False
12061,Others-CCCPS135a,3883,26.14749943,91.72800489,1506,car,0.0,3,0,18-10-2016,08:28:00,2025-01-01 08:30:00,1.0,0.3878444501673963,20.0,3.2756889003347927,0.24355785196879948,11.948462815750396,13.042516983841544,False
12079,Others-CCCPS135a,3883,26.14749943,91.72800489,1467,car,0.0,3,0,19-10-2016,08:25:00,2025-01-01 08:30:00,1.0,0.3778006695853721,20.0,3.2556013391707443,0.24177068307190772,11.934165464575262,13.042516983841544,False
12097,Others-CCCPS135a,3883,26.14749943,91.72800489,516,bike,0.0,2,0,22-10-2016,08:26:00,2025-01-01 08:30:00,0.5,0.13288694308524338,20.0,1.7657738861704868,0.10922232321910078,10.873778585752806,13.042516983841544,False
12115,Others-CCCPS135a,3883,26.14749943,91.72800489,532,car,0.0,3,1,23-10-2016,08:26:00,2025-01-01 08:30:00,1.0,0.13700746845222767,20.0,4.2740149369044556,0.33237785490214544,12.659022839217165,13.042516983841544,False
12133,Others-CCCPS135a,3883,26.14749943,91.72800489,1445,truck,0.0,3,0,24-10-2016,08:29:00,2025-01-01 08:30:00,1.5,0.37213494720576873,20.0,3.7442698944115373,0.2852470033520635,12.281976026816508,13.042516983841544,False
12151,Others-CCCPS135a,3883,26.14749943,91.72800489,1371,car,0.0,3,0,25-10-2016,08:26:00,2025-01-01 08:30:00,1.0,0.3530775173834664,20.0,3.2061550347669328,0.23737149809494332,11.898971984759545,13.042516983841544,False
12169,Others-CCCPS135a,3883,26.14749943,91.72800489,1499,car,0.0,2,0,26-10-2016,08:32:00,2025-01-01 08:30:00,1.0,0.3860417203193407,20.0,2.7720834406386814,0.19875261122685237,11.590020889814818,13.042516983841544,False
